2025-09-20 22:48:52,284 - INFO - Successfully loaded environment variables from: C:\Users\ariro\OneDrive\Documents\Bible\.env
2025-09-20 22:48:52,284 - INFO - === PROCESSING DEUTERONOMY CHAPTER(S) [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34] WITH MULTI-MODEL API ===
2025-09-20 22:48:52,285 - INFO - Initializing Sefaria client...
2025-09-20 22:48:52,285 - INFO - Initializing Gemini multi-model API...
2025-09-20 22:48:52,286 - INFO - Creating database: deuteronomy_multi_multi_model_20250920_224852.db
2025-09-20 22:48:52,353 - INFO - --- Processing Deuteronomy 1 ---
2025-09-20 22:48:52,353 - INFO - Fetching text for Deuteronomy 1...
2025-09-20 22:48:52,702 - INFO - Retrieved 46 verses for Deuteronomy 1
2025-09-20 22:48:52,702 - INFO -   Processing Deuteronomy 1:1 (1/46)...
2025-09-20 22:56:01,013 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 453, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 22:56:01,014 - INFO -   Processing Deuteronomy 2:35 (35/37)...
2025-09-20 22:56:01,366 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 307, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 22:56:01,368 - INFO -   Processing Deuteronomy 2:36 (36/37)...
2025-09-20 22:56:01,671 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 446, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 22:56:01,672 - INFO -   Processing Deuteronomy 2:37 (37/37)...
2025-09-20 22:56:01,959 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 377, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 22:56:01,959 - INFO - Deuteronomy 2 COMPLETED: 8 figurative instances from 37 verses
2025-09-20 22:56:01,964 - INFO - --- Processing Deuteronomy 3 ---
2025-09-20 22:56:01,964 - INFO - Fetching text for Deuteronomy 3...
2025-09-20 22:56:02,381 - INFO - Retrieved 29 verses for Deuteronomy 3
2025-09-20 22:56:02,382 - INFO -   Processing Deuteronomy 3:1 (1/29)...
2025-09-20 22:56:02,653 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 370, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 22:56:02,656 - INFO -   Processing Deuteronomy 3:2 (2/29)...
2025-09-20 22:56:02,925 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 449, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 22:56:02,926 - INFO -   Processing Deuteronomy 3:3 (3/29)...
2025-09-20 22:56:03,156 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 391, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 22:56:03,157 - INFO -   Processing Deuteronomy 3:4 (4/29)...
2025-09-20 22:56:03,417 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 410, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 22:56:03,418 - INFO -   Processing Deuteronomy 3:5 (5/29)...
2025-09-20 22:56:03,671 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 360, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 22:56:03,672 - INFO -   Processing Deuteronomy 3:6 (6/29)...
2025-09-20 22:56:03,960 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 359, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 22:56:03,961 - INFO -   Processing Deuteronomy 3:7 (7/29)...
2025-09-20 22:57:00,681 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 1, 'input_tokens': 291, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 22:57:00,682 - INFO -   Processing Deuteronomy 3:8 (8/29)...
2025-09-20 22:57:00,945 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 379, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 22:57:00,950 - INFO -   Processing Deuteronomy 3:9 (9/29)...
2025-09-20 22:57:01,230 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 314, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 22:57:01,230 - INFO -   Processing Deuteronomy 3:10 (10/29)...
2025-09-20 22:57:01,503 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 386, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 22:57:01,503 - INFO -   Processing Deuteronomy 3:11 (11/29)...
2025-09-20 22:57:01,787 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 486, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 22:57:01,787 - INFO -   Processing Deuteronomy 3:12 (12/29)...
2025-09-20 22:57:02,080 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 431, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 22:57:02,080 - INFO -   Processing Deuteronomy 3:13 (13/29)...
2025-09-20 22:57:02,492 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 417, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 22:57:02,493 - INFO -   Processing Deuteronomy 3:14 (14/29)...
2025-09-20 22:57:02,743 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 447, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 22:57:02,745 - INFO -   Processing Deuteronomy 3:15 (15/29)...
2025-09-20 22:57:03,101 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 273, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 22:57:03,101 - INFO -   Processing Deuteronomy 3:16 (16/29)...
2025-09-20 22:57:03,337 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 400, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 22:57:03,338 - INFO -   Processing Deuteronomy 3:17 (17/29)...
2025-09-20 22:58:00,615 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 1, 'input_tokens': 406, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 22:58:00,615 - INFO -   Processing Deuteronomy 3:18 (18/29)...
2025-09-20 22:58:00,925 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 446, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 22:58:00,925 - INFO -   Processing Deuteronomy 3:19 (19/29)...
2025-09-20 22:58:01,204 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 370, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 22:58:01,205 - INFO -   Processing Deuteronomy 3:20 (20/29)...
2025-09-20 22:58:01,486 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 457, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 22:58:01,487 - INFO -   Processing Deuteronomy 3:21 (21/29)...
2025-09-20 22:58:01,746 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 458, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 22:58:01,747 - INFO -   Processing Deuteronomy 3:22 (22/29)...
2025-09-20 22:58:03,095 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 333, 'output_tokens': 194, 'fallback_used': False}
2025-09-20 22:58:03,095 - INFO -     FOUND: 1 figurative instances
2025-09-20 22:58:03,096 - INFO -       Instance 1: other - 'who will battle for you'
2025-09-20 22:58:03,097 - INFO -   Processing Deuteronomy 3:23 (23/29)...
2025-09-20 22:58:03,382 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 289, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 22:58:03,383 - INFO -   Processing Deuteronomy 3:24 (24/29)...
2025-09-20 22:58:06,414 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 425, 'output_tokens': 513, 'fallback_used': False}
2025-09-20 22:58:06,415 - INFO -     FOUND: 3 figurative instances
2025-09-20 22:58:06,415 - INFO -       Instance 1: other - 'Your mighty hand'
2025-09-20 22:58:06,415 - INFO -       Instance 2: metaphor - 'Your greatness'
2025-09-20 22:58:06,416 - INFO -       Instance 3: metaphor - 'You who let Your servant see the first works'
2025-09-20 22:58:06,416 - INFO -   Processing Deuteronomy 3:25 (25/29)...
2025-09-20 22:58:06,693 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 352, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 22:58:06,693 - INFO -   Processing Deuteronomy 3:26 (26/29)...
2025-09-20 22:58:09,449 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 394, 'output_tokens': 456, 'fallback_used': False}
2025-09-20 22:58:09,451 - INFO -     FOUND: 2 figurative instances
2025-09-20 22:58:09,452 - INFO -       Instance 1: other - 'יהוה was wrathful with me'
2025-09-20 22:58:09,453 - INFO -       Instance 2: other - 'and would not listen to me'
2025-09-20 22:58:09,454 - INFO -   Processing Deuteronomy 3:27 (27/29)...
2025-09-20 22:59:00,506 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 1, 'input_tokens': 395, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 22:59:00,507 - INFO -   Processing Deuteronomy 3:28 (28/29)...
2025-09-20 22:59:00,774 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 386, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 22:59:00,776 - INFO -   Processing Deuteronomy 3:29 (29/29)...
2025-09-20 22:59:01,095 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 291, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 22:59:01,096 - INFO - Deuteronomy 3 COMPLETED: 6 figurative instances from 29 verses
2025-09-20 22:59:01,100 - INFO - --- Processing Deuteronomy 4 ---
2025-09-20 22:59:01,101 - INFO - Fetching text for Deuteronomy 4...
2025-09-20 22:59:01,548 - INFO - Retrieved 49 verses for Deuteronomy 4
2025-09-20 22:59:01,548 - INFO -   Processing Deuteronomy 4:1 (1/49)...
2025-09-20 22:59:01,800 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 451, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 22:59:01,804 - INFO -   Processing Deuteronomy 4:2 (2/49)...
2025-09-20 22:59:02,101 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 402, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 22:59:02,102 - INFO -   Processing Deuteronomy 4:3 (3/49)...
2025-09-20 22:59:02,387 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 405, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 22:59:02,387 - INFO -   Processing Deuteronomy 4:4 (4/49)...
2025-09-20 22:59:02,670 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 311, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 22:59:02,670 - INFO -   Processing Deuteronomy 4:5 (5/49)...
2025-09-20 22:59:02,947 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 413, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 22:59:02,948 - INFO -   Processing Deuteronomy 4:6 (6/49)...
2025-09-20 22:59:03,176 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 429, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 22:59:03,177 - INFO -   Processing Deuteronomy 4:7 (7/49)...
2025-09-20 22:59:03,514 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 344, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 22:59:03,515 - INFO -   Processing Deuteronomy 4:8 (8/49)...
2025-09-20 22:59:03,803 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 361, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 22:59:03,804 - INFO -   Processing Deuteronomy 4:9 (9/49)...
2025-09-20 23:00:01,152 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 1, 'input_tokens': 451, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 23:00:01,152 - INFO -   Processing Deuteronomy 4:10 (10/49)...
2025-09-20 23:00:01,465 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 499, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 23:00:01,466 - INFO -   Processing Deuteronomy 4:11 (11/49)...
2025-09-20 23:00:04,325 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 359, 'output_tokens': 403, 'fallback_used': False}
2025-09-20 23:00:04,325 - INFO -     FOUND: 2 figurative instances
2025-09-20 23:00:04,326 - INFO -       Instance 1: metaphor - 'to the very skies'
2025-09-20 23:00:04,326 - INFO -       Instance 2: metaphor - 'dark with densest clouds'
2025-09-20 23:00:04,326 - INFO -   Processing Deuteronomy 4:12 (12/49)...
2025-09-20 23:00:04,706 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 356, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 23:00:04,707 - INFO -   Processing Deuteronomy 4:13 (13/49)...
2025-09-20 23:00:05,034 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 368, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 23:00:05,035 - INFO -   Processing Deuteronomy 4:14 (14/49)...
2025-09-20 23:00:05,357 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 394, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 23:00:05,358 - INFO -   Processing Deuteronomy 4:15 (15/49)...
2025-09-20 23:00:05,729 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 378, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 23:00:05,729 - INFO -   Processing Deuteronomy 4:16 (16/49)...
2025-09-20 23:00:06,030 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 364, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 23:00:06,031 - INFO -   Processing Deuteronomy 4:17 (17/49)...
2025-09-20 23:00:06,300 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 345, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 23:00:06,301 - INFO -   Processing Deuteronomy 4:18 (18/49)...
2025-09-20 23:00:06,592 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 342, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 23:00:06,592 - INFO -   Processing Deuteronomy 4:19 (19/49)...
2025-09-20 23:00:07,932 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 501, 'output_tokens': 154, 'fallback_used': False}
2025-09-20 23:00:07,933 - INFO -   Processing Deuteronomy 4:20 (20/49)...
2025-09-20 23:01:01,542 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 1, 'input_tokens': 365, 'output_tokens': 208, 'fallback_used': False}
2025-09-20 23:01:01,542 - INFO -     FOUND: 1 figurative instances
2025-09-20 23:01:01,543 - INFO -       Instance 1: metaphor - 'iron blast furnace'
2025-09-20 23:01:01,543 - INFO -   Processing Deuteronomy 4:21 (21/49)...
2025-09-20 23:01:02,850 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 412, 'output_tokens': 192, 'fallback_used': False}
2025-09-20 23:01:02,850 - INFO -     FOUND: 1 figurative instances
2025-09-20 23:01:02,851 - INFO -       Instance 1: other - 'Now יהוה was angry with me'
2025-09-20 23:01:02,851 - INFO -   Processing Deuteronomy 4:22 (22/49)...
2025-09-20 23:01:03,131 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 370, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 23:01:03,132 - INFO -   Processing Deuteronomy 4:23 (23/49)...
2025-09-20 23:01:03,437 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 422, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 23:01:03,437 - INFO -   Processing Deuteronomy 4:24 (24/49)...
2025-09-20 23:01:05,663 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 306, 'output_tokens': 341, 'fallback_used': False}
2025-09-20 23:01:05,664 - INFO -     FOUND: 2 figurative instances
2025-09-20 23:01:05,664 - INFO -       Instance 1: metaphor - 'consuming fire'
2025-09-20 23:01:05,665 - INFO -       Instance 2: personification - 'an impassioned God'
2025-09-20 23:01:05,665 - INFO -   Processing Deuteronomy 4:25 (25/49)...
2025-09-20 23:01:05,998 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 422, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 23:01:05,999 - INFO -   Processing Deuteronomy 4:26 (26/49)...
2025-09-20 23:01:07,635 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 465, 'output_tokens': 218, 'fallback_used': False}
2025-09-20 23:01:07,636 - INFO -     FOUND: 1 figurative instances
2025-09-20 23:01:07,636 - INFO -       Instance 1: personification - 'I call heaven and earth this day to witness against you'
2025-09-20 23:01:07,636 - INFO -   Processing Deuteronomy 4:27 (27/49)...
2025-09-20 23:01:10,307 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 367, 'output_tokens': 407, 'fallback_used': False}
2025-09-20 23:01:10,308 - INFO -     FOUND: 2 figurative instances
2025-09-20 23:01:10,308 - INFO -       Instance 1: metaphor - 'יהוה will scatter you among the peoples'
2025-09-20 23:01:10,309 - INFO -       Instance 2: other - 'יהוה will drive you'
2025-09-20 23:01:10,309 - INFO -   Processing Deuteronomy 4:28 (28/49)...
2025-09-20 23:01:11,867 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 371, 'output_tokens': 237, 'fallback_used': False}
2025-09-20 23:01:11,867 - INFO -     FOUND: 1 figurative instances
2025-09-20 23:01:11,868 - INFO -       Instance 1: personification - 'that cannot see or hear or eat or smell'
2025-09-20 23:01:11,868 - INFO -   Processing Deuteronomy 4:29 (29/49)...
2025-09-20 23:01:12,113 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 356, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 23:01:12,114 - INFO -   Processing Deuteronomy 4:30 (30/49)...
2025-09-20 23:01:12,539 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 372, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 23:01:12,539 - INFO -   Processing Deuteronomy 4:31 (31/49)...
2025-09-20 23:02:03,916 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 1, 'input_tokens': 376, 'output_tokens': 556, 'fallback_used': False}
2025-09-20 23:02:03,917 - INFO -     FOUND: 3 figurative instances
2025-09-20 23:02:03,917 - INFO -       Instance 1: other - 'For your God יהוה is a compassionate God'
2025-09-20 23:02:03,918 - INFO -       Instance 2: other - 'will not fail you'
2025-09-20 23:02:03,918 - INFO -       Instance 3: other - 'will not forget the covenant made on oath with your fathers'
2025-09-20 23:02:03,919 - INFO -   Processing Deuteronomy 4:32 (32/49)...
2025-09-20 23:02:05,491 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 478, 'output_tokens': 265, 'fallback_used': False}
2025-09-20 23:02:05,491 - INFO -     FOUND: 1 figurative instances
2025-09-20 23:02:05,492 - INFO -       Instance 1: hyperbole - 'ever since God created humankind on earth, from one end of heaven to the other'
2025-09-20 23:02:05,492 - INFO -   Processing Deuteronomy 4:33 (33/49)...
2025-09-20 23:02:07,560 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 333, 'output_tokens': 314, 'fallback_used': False}
2025-09-20 23:02:07,560 - INFO -     FOUND: 1 figurative instances
2025-09-20 23:02:07,561 - INFO -       Instance 1: other - 'voice of a god speaking out of a fire'
2025-09-20 23:02:07,561 - INFO -   Processing Deuteronomy 4:34 (34/49)...
2025-09-20 23:02:09,321 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 505, 'output_tokens': 240, 'fallback_used': False}
2025-09-20 23:02:09,321 - INFO -     FOUND: 1 figurative instances
2025-09-20 23:02:09,322 - INFO -       Instance 1: other - 'by a mighty hand and an outstretched arm'
2025-09-20 23:02:09,322 - INFO -   Processing Deuteronomy 4:35 (35/49)...
2025-09-20 23:02:09,619 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 335, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 23:02:09,620 - INFO -   Processing Deuteronomy 4:36 (36/49)...
2025-09-20 23:02:11,912 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 388, 'output_tokens': 370, 'fallback_used': False}
2025-09-20 23:02:11,913 - INFO -     FOUND: 2 figurative instances
2025-09-20 23:02:11,913 - INFO -       Instance 1: other - 'let you hear the divine voice'
2025-09-20 23:02:11,913 - INFO -       Instance 2: other - 'let you see the great divine fire'
2025-09-20 23:02:11,914 - INFO -   Processing Deuteronomy 4:37 (37/49)...
2025-09-20 23:02:14,493 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 398, 'output_tokens': 424, 'fallback_used': False}
2025-09-20 23:02:14,493 - INFO -     FOUND: 2 figurative instances
2025-09-20 23:02:14,494 - INFO -       Instance 1: other - 'personally/with His face/Presence'
2025-09-20 23:02:14,494 - INFO -       Instance 2: other - 'in great, divine might'
2025-09-20 23:02:14,494 - INFO -   Processing Deuteronomy 4:38 (38/49)...
2025-09-20 23:02:16,074 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 370, 'output_tokens': 231, 'fallback_used': False}
2025-09-20 23:02:16,075 - INFO -     FOUND: 1 figurative instances
2025-09-20 23:02:16,075 - INFO -       Instance 1: metaphor - 'to drive from your path nations'
2025-09-20 23:02:16,076 - INFO -   Processing Deuteronomy 4:39 (39/49)...
2025-09-20 23:02:16,346 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 370, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 23:02:16,347 - INFO -   Processing Deuteronomy 4:40 (40/49)...
2025-09-20 23:02:16,612 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 466, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 23:02:16,612 - INFO -   Processing Deuteronomy 4:41 (41/49)...
2025-09-20 23:02:16,903 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 311, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 23:02:16,904 - INFO -   Processing Deuteronomy 4:42 (42/49)...
2025-09-20 23:03:01,211 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 1, 'input_tokens': 473, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 23:03:01,212 - INFO -   Processing Deuteronomy 4:43 (43/49)...
2025-09-20 23:03:01,480 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 394, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 23:03:01,481 - INFO -   Processing Deuteronomy 4:44 (44/49)...
2025-09-20 23:03:01,749 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 298, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 23:03:01,750 - INFO -   Processing Deuteronomy 4:45 (45/49)...
2025-09-20 23:03:02,008 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 357, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 23:03:02,009 - INFO -   Processing Deuteronomy 4:46 (46/49)...
2025-09-20 23:03:02,253 - INFO -     API Metadata: {'model_used': 'gemini-2.0-flash-exp', 'context': 'narrative', 'retries': 0, 'input_tokens': 432, 'output_tokens': 2, 'fallback_used': False}
2025-09-20 23:03:02,254 - INFO -   Processing Deuteronomy 4:47 (47/49)...
